"MatchToPred","MatchToPrey","Pred","Prey","Year","Date","Site","Area","CensusID","ObservationType","Counter","PredSize","PreySize","EstimatedPreySize","Drilling","DayNight","TideZone","PossibleChaemoPred","ObsComment","Temp","N","ConLevel","Window","Type","logIntC","logPredSizeC","logPreySizeC","logTempC","IntC","PredSizeC","PreySizeC","TempC","R2","Sigma","Pvalue","htime"
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"11/23/68","LeighTabletopRocksandBoulders","General",240,"Systematic Census","Paine",33,16,FALSE,FALSE,"Day","General_Unspecified",FALSE,"digested",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,7.41920632403297
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"3/20/69","Leigh - Waterfall Rocks","General",257,"Systematic Census","Paine",57.1,29.5,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,13.98985429259
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"3/7/69","LeighGoatIslandReserve","Area_02",253,"Systematic Census","Paine",26.4,14.8,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,8.4729794704645
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",29,16,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,8.88324697009105
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/2/04","LeighShadowRocks","General",76,"Systematic Census","Mark_Novak",38,19,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,9.02733921638597
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/3/04","Leigh - Waterfall Rocks","Area_02",82,"Systematic Census","Mark_Novak",49,19,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,6.33383963691535
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","Leigh - Waterfall Rocks","General",245,"Systematic Census","Paine",53,20,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,6.38391057081238
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/3/04","Leigh - Waterfall Rocks","Area_01",80,"Systematic Census","Mark_Novak",52,20,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,6.55566910664267
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/27/04","TaurangaBayNorth","Area_01",167,"Systematic Census","Mark_Novak",39,27,FALSE,FALSE,"Day","General_Unspecified",FALSE,"not 100% on prey ID, kept",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,19.4391537295905
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",31,14,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,5.96543894040141
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/2/04","LeighShadowRocks","General",76,"Systematic Census","Mark_Novak",34,8,TRUE,FALSE,"Day","General_Unspecified",FALSE,"""swallowed"" under operculum",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,1.45942974502649
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"3/20/69","Leigh - Waterfall Rocks","General",257,"Systematic Census","Paine",46.4,12,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,2.39045666799412
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",30,12,FALSE,FALSE,"Day","General_Unspecified",FALSE,"limpet upturned next to it",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,4.38997101991212
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","Leigh - Waterfall Rocks","General",245,"Systematic Census","Paine",49,24,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,10.8039380169236
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/5/04","Leigh - Waterfall Rocks","Area_10",103,"Systematic Census","Mark_Novak",25,12,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,5.66010275642007
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","Leigh - Waterfall Rocks","General",245,"Systematic Census","Paine",38,12,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,3.15770159496299
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"3/7/69","Leigh - Waterfall Rocks","Area_05",251,"Systematic Census","Paine",49.4,22.2,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,8.93853796384016
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"3/7/69","Leigh - Waterfall Rocks","Area_09",250,"Systematic Census","Paine",52.7,18.9,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,5.65410836078353
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/14/04","CastlePointCave","Area_01",134,"Systematic Census","Mark_Novak",41,13,FALSE,FALSE,"Day","General_Unspecified",FALSE,"upturned next to it",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,3.41063849921872
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","Leigh - Waterfall Rocks","General",245,"Systematic Census","Paine",37,10,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,2.16032419896953
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"3/7/69","LeighGoatIslandReserve","Area_01",252,"Systematic Census","Paine",54.7,25.8,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,10.9336503577467
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","Leigh - Waterfall Rocks","General",245,"Systematic Census","Paine",48,28,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,15.8158440056872
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/3/04","Leigh - Waterfall Rocks","Area_06",86,"Systematic Census","Mark_Novak",40,13,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,3.53006410551722
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"11/23/68","LeighTabletopRocksandBoulders","General",240,"Systematic Census","Paine",33,14,FALSE,FALSE,"Day","General_Unspecified",FALSE,"semi-digested",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,5.46761162966034
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/5/04","Leigh - Waterfall Rocks","Area_10",103,"Systematic Census","Mark_Novak",40,18,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,7.42740577263465
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","Leigh - Waterfall Rocks","General",245,"Systematic Census","Paine",43,22,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,10.6235745414134
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",48,24,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,11.1189384388094
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"4/3/69","WaikukuBay","General",263,"Systematic Census","Paine",44.4,20.7,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,8.83916170015641
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"3/7/69","Leigh - Waterfall Rocks","Area_02",249,"Systematic Census","Paine",47.8,14.1,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,3.31575006717621
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","Leigh - Waterfall Rocks","General",245,"Systematic Census","Paine",56,24,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,8.96918587325644
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/2/04","LeighShadowRocks","General",76,"Systematic Census","Mark_Novak",42,17,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,6.08921110843541
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"3/7/69","Leigh - Waterfall Rocks","Area_09",250,"Systematic Census","Paine",46.1,21.1,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,8.76329080401216
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","Leigh - Waterfall Rocks","General",245,"Systematic Census","Paine",53,21,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,7.13710278412174
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","Leigh - Waterfall Rocks","General",245,"Systematic Census","Paine",53,24,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,9.68460119295613
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/5/04","Leigh - Waterfall Rocks","Area_01",101,"Systematic Census","Mark_Novak",33,15,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,6.40159984387073
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/3/04","Leigh - Waterfall Rocks","Area_01",80,"Systematic Census","Mark_Novak",36,16,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,6.57185281278171
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"11/23/68","LeighTabletopRocksandBoulders","General",240,"Systematic Census","Paine",37,24,FALSE,FALSE,"Day","General_Unspecified",FALSE,"semi-digested",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,15.9815012570452
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/5/04","Leigh - Waterfall Rocks","Area_01",101,"Systematic Census","Mark_Novak",33,15,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,6.40159984387073
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/2/04","LeighShadowRocks","General",76,"Systematic Census","Mark_Novak",34,19,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,10.5411192834522
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"3/20/69","Leigh - Waterfall Rocks","General",257,"Systematic Census","Paine",36.4,25.5,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,18.7800834566786
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",37,16,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,6.32561440098318
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","LeighTabletopRocksandBoulders","General",246,"Systematic Census","Paine",43,22,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,10.6235745414134
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","Leigh - Waterfall Rocks","General",245,"Systematic Census","Paine",50,24,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,10.5039587068694
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"11/23/68","LeighTabletopRocksandBoulders","General",240,"Systematic Census","Paine",32,15,FALSE,FALSE,"Day","General_Unspecified",FALSE,"completely digested",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,6.68213408973145
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/3/04","Leigh - Waterfall Rocks","Area_06",86,"Systematic Census","Mark_Novak",46,12,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,2.41947847973085
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/3/04","Leigh - Waterfall Rocks","Area_01",80,"Systematic Census","Mark_Novak",43,17,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,5.89274406314534
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",2004,"6/5/04","Leigh - Waterfall Rocks","Area_01",101,"Systematic Census","Mark_Novak",37,15,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,5.4580032409327
"Haustrum haustorium","Cellana radians","Haustrum haustorium","Cellana radians",1969,"2/20/69","LeighTabletopRocksandBoulders","General",246,"Systematic Census","Paine",53,27,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,25,0.1,0.1,"Weighted",5.146556,-1.393798,2.285831,-1.745596,171.838666,0.248131,9.833857,0.174541,0.799059901434543,1.32493130621898,1.64532070412449e-07,12.6767452509776
