"Date","Site","Zone","Quad_Size","Quad","Species","Count","Year","Density"
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,8,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,9,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,10,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,11,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,12,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,13,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,14,"Turbo smaragdus",2,1969,22.2222222222222
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,15,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,1,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,2,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,3,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,4,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,5,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,6,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,7,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,8,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,9,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,10,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,11,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,12,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,13,"Turbo smaragdus",0,1969,0
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,14,"Turbo smaragdus",1,1969,11.1111111111111
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,15,"Turbo smaragdus",0,1969,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,1,"Turbo smaragdus",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,2,"Turbo smaragdus",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,3,"Turbo smaragdus",8,2004,88.8888888888889
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,4,"Turbo smaragdus",2,2004,22.2222222222222
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,5,"Turbo smaragdus",3,2004,33.3333333333333
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,6,"Turbo smaragdus",1,2004,11.1111111111111
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,7,"Turbo smaragdus",1,2004,11.1111111111111
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,8,"Turbo smaragdus",1,2004,11.1111111111111
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,9,"Turbo smaragdus",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,10,"Turbo smaragdus",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,11,"Turbo smaragdus",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,12,"Turbo smaragdus",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,13,"Turbo smaragdus",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,14,"Turbo smaragdus",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,15,"Turbo smaragdus",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,1,"Turbo smaragdus",5,2004,55.5555555555556
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,2,"Turbo smaragdus",27,2004,300
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,3,"Turbo smaragdus",1,2004,11.1111111111111
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,4,"Turbo smaragdus",10,2004,111.111111111111
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,5,"Turbo smaragdus",15,2004,166.666666666667
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,6,"Turbo smaragdus",3,2004,33.3333333333333
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,7,"Turbo smaragdus",6,2004,66.6666666666667
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,8,"Turbo smaragdus",1,2004,11.1111111111111
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,9,"Turbo smaragdus",17,2004,188.888888888889
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,10,"Turbo smaragdus",6,2004,66.6666666666667
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,11,"Turbo smaragdus",12,2004,133.333333333333
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,12,"Turbo smaragdus",20,2004,222.222222222222
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,13,"Turbo smaragdus",9,2004,100
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,14,"Turbo smaragdus",27,2004,300
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,15,"Turbo smaragdus",28,2004,311.111111111111
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,1,"Turbo smaragdus",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,2,"Turbo smaragdus",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,3,"Turbo smaragdus",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,4,"Turbo smaragdus",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,5,"Turbo smaragdus",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,6,"Turbo smaragdus",1,2004,11.1111111111111
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,7,"Turbo smaragdus",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,8,"Turbo smaragdus",1,2004,11.1111111111111
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,9,"Turbo smaragdus",3,2004,33.3333333333333
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,10,"Turbo smaragdus",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,11,"Turbo smaragdus",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,12,"Turbo smaragdus",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,13,"Turbo smaragdus",1,2004,11.1111111111111
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,14,"Turbo smaragdus",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,15,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,1,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,2,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,3,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,4,"Turbo smaragdus",1,2004,11.1111111111111
"15-Jun-04","Castle Point","Midshore",0.09,5,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,6,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,7,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,8,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,9,"Turbo smaragdus",1,2004,11.1111111111111
"15-Jun-04","Castle Point","Midshore",0.09,10,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,11,"Turbo smaragdus",1,2004,11.1111111111111
"15-Jun-04","Castle Point","Midshore",0.09,12,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,13,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,14,"Turbo smaragdus",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,15,"Turbo smaragdus",0,2004,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,1,"Onchidella nigricans",3,1969,33.3333333333333
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,2,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,3,"Onchidella nigricans",4,1969,44.4444444444444
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,4,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,5,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,6,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,7,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,8,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,9,"Onchidella nigricans",1,1969,11.1111111111111
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,10,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,11,"Onchidella nigricans",1,1969,11.1111111111111
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,12,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,13,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,14,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,15,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,1,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,2,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,3,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,4,"Onchidella nigricans",1,1969,11.1111111111111
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,5,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,6,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,7,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,8,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,9,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,10,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,11,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,12,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,13,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,14,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,15,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,1,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,2,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,3,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,4,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,5,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,6,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,7,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,8,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,9,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,10,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,11,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,12,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,13,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,14,"Onchidella nigricans",0,1969,0
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,15,"Onchidella nigricans",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,1,"Onchidella nigricans",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,2,"Onchidella nigricans",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,3,"Onchidella nigricans",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,4,"Onchidella nigricans",3,1969,33.3333333333333
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,5,"Onchidella nigricans",4,1969,44.4444444444444
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,6,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,7,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,8,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,9,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,10,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,11,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,12,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,13,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,14,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,15,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,1,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,2,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,3,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,4,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,5,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,6,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,7,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,8,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,9,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,10,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,11,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,12,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,13,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,14,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,15,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,1,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,2,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,3,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,4,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,5,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,6,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,7,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,8,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,9,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,10,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,11,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,12,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,13,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,14,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,15,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,1,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,2,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,3,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,4,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,5,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,6,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,7,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,8,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,9,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,10,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,11,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,12,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,13,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,14,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,15,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,1,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,2,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,3,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,4,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,5,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,6,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,7,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,8,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,9,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,10,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,11,"Onchidella nigricans",NA,1969,NA
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,12,"Onchidella nigricans",NA,1969,NA
